WordInds,LexSemErr,ONsize,Frequency,Concreteness,ItemCrossedThreshold,Cloze_name,Cloze_code,Word
280.0,301.9780820665379,7.0,0.032924173,1.0,1.0,low_cloze,0.0006333122229259025,harp
281.0,257.8566867672764,6.0,0.005419269,-1.0,1.0,low_cloze,0.0006333122229259025,jeer
282.0,239.44682161968163,1.0,0.037088965,-1.0,1.0,low_cloze,0.0006333122229259025,trek
283.0,212.82103815187583,0.0,0.029927467,1.0,1.0,low_cloze,0.0006333122229259025,hobo
284.0,316.71920329607894,12.0,0.037357139,-1.0,1.0,low_cloze,0.0006333122229259025,sunk
285.0,316.3336688187602,9.0,0.043732114,1.0,1.0,low_cloze,0.0006333122229259025,pork
286.0,248.43108872804163,1.0,0.039597919,1.0,1.0,low_cloze,0.0006333122229259025,crib
287.0,279.73982812600616,5.0,0.017175717,-1.0,1.0,low_cloze,0.0006333122229259025,sown
288.0,315.32426512524864,10.0,0.045722719,1.0,1.0,low_cloze,0.0006333122229259025,barn
289.0,250.60199045752285,4.0,0.037454329,1.0,1.0,low_cloze,0.0006333122229259025,yank
290.0,189.55390327657557,0.0,0.036190853,-1.0,1.0,low_cloze,0.0006333122229259025,jinx
291.0,282.42280010205315,5.0,0.018743363,-1.0,1.0,low_cloze,0.0006333122229259025,wisp
292.0,288.96790704545356,3.0,0.025467504,1.0,1.0,low_cloze,0.0006333122229259025,perm
293.0,299.1506133632519,8.0,0.032508414,-1.0,1.0,low_cloze,0.0006333122229259025,poll
294.0,313.3026224770316,14.0,0.056699843,-1.0,1.0,low_cloze,0.0006333122229259025,dare
295.0,310.8555751919891,9.0,0.033590108,1.0,1.0,low_cloze,0.0006333122229259025,cork
296.0,257.32194688301206,1.0,0.042034881,1.0,1.0,low_cloze,0.0006333122229259025,drum
297.0,300.3317823049364,6.0,0.041376145,1.0,1.0,low_cloze,0.0006333122229259025,soil
298.0,326.6078886986172,12.0,0.03132413,1.0,1.0,low_cloze,0.0006333122229259025,lice
299.0,290.7576723184967,4.0,0.021167726,-1.0,1.0,low_cloze,0.0006333122229259025,blab
300.0,288.4043043412138,10.0,0.036986375,-1.0,1.0,low_cloze,0.0006333122229259025,vile
301.0,243.09600574789465,2.0,0.046041288,-1.0,1.0,low_cloze,0.0006333122229259025,self
302.0,204.84735279966918,0.0,0.028834974,1.0,1.0,low_cloze,0.0006333122229259025,quad
303.0,278.1087463836849,7.0,0.015210309,-1.0,1.0,low_cloze,0.0006333122229259025,wean
304.0,316.40567983445703,10.0,0.025762675,1.0,1.0,low_cloze,0.0006333122229259025,mead
305.0,177.82928232100662,1.0,0.012580767,-1.0,1.0,low_cloze,0.0006333122229259025,ashy
306.0,273.8608505916871,4.0,0.05092241,1.0,1.0,low_cloze,0.0006333122229259025,drag
307.0,305.4828891796732,10.0,0.016727561,-1.0,1.0,low_cloze,0.0006333122229259025,rend
308.0,232.84476396623512,2.0,0.055420169,-1.0,1.0,low_cloze,0.0006333122229259025,plus
309.0,289.6952990057578,4.0,0.02744911,1.0,1.0,low_cloze,0.0006333122229259025,duet
310.0,331.04268932733027,15.0,0.042952791,1.0,1.0,low_cloze,0.0006333122229259025,mill
311.0,278.9644476858666,6.0,0.036917982,-1.0,1.0,low_cloze,0.0006333122229259025,fled
312.0,250.193833460554,1.0,0.023016144,-1.0,1.0,low_cloze,0.0006333122229259025,gory
313.0,284.2485380808671,9.0,0.03652562,-1.0,1.0,low_cloze,0.0006333122229259025,ripe
314.0,285.75050746039796,3.0,0.027791076,1.0,1.0,low_cloze,0.0006333122229259025,hurl
315.0,322.4747009155757,8.0,0.00979284,1.0,1.0,low_cloze,0.0006333122229259025,spay
316.0,337.0771061339057,12.0,0.045051385,1.0,1.0,low_cloze,0.0006333122229259025,slap
317.0,277.7534121138091,3.0,0.044059682,1.0,1.0,low_cloze,0.0006333122229259025,shed
318.0,232.22936938823446,0.0,0.053141592,-1.0,1.0,low_cloze,0.0006333122229259025,liar
319.0,310.6473225352757,13.0,0.035636508,-1.0,1.0,low_cloze,0.0006333122229259025,lent
320.0,163.14679950626504,0.0,0.040393441,-1.0,1.0,low_cloze,0.0006333122229259025,echo
321.0,318.4979563598352,13.0,0.017175717,-1.0,1.0,low_cloze,0.0006333122229259025,rile
322.0,302.3164294931529,5.0,0.028224834,1.0,1.0,low_cloze,0.0006333122229259025,wasp
323.0,273.7354856765685,4.0,0.018743363,-1.0,1.0,low_cloze,0.0006333122229259025,doer
324.0,307.0881824462361,12.0,0.046095283,-1.0,1.0,low_cloze,0.0006333122229259025,ward
325.0,295.9003464992135,5.0,0.045186372,1.0,1.0,low_cloze,0.0006333122229259025,chin
326.0,324.23854619538287,12.0,0.030656396,1.0,1.0,low_cloze,0.0006333122229259025,dome
327.0,320.85254274579006,10.0,0.039887691,1.0,1.0,low_cloze,0.0006333122229259025,fart
328.0,269.3886116447396,7.0,0.054669642,-1.0,1.0,low_cloze,0.0006333122229259025,main
329.0,230.6705683178556,2.0,0.044803009,-1.0,1.0,low_cloze,0.0006333122229259025,july
330.0,298.25662921119635,6.0,0.020345206,1.0,1.0,low_cloze,0.0006333122229259025,leer
331.0,323.1034084957148,10.0,0.046244668,1.0,1.0,low_cloze,0.0006333122229259025,port
332.0,257.74474513325464,3.0,0.025161534,-1.0,1.0,low_cloze,0.0006333122229259025,racy
333.0,252.9087909191647,2.0,0.030656396,1.0,1.0,low_cloze,0.0006333122229259025,hula
334.0,275.1056570993864,3.0,0.042558629,1.0,1.0,low_cloze,0.0006333122229259025,chew
335.0,295.5777658127164,10.0,0.023797268,-1.0,1.0,low_cloze,0.0006333122229259025,toke
336.0,294.24261594497364,10.0,0.060432678,-1.0,1.0,low_cloze,0.0006333122229259025,fool
337.0,300.0897030416337,4.0,0.017175717,1.0,1.0,low_cloze,0.0006333122229259025,hemp
338.0,313.0483437709652,12.0,0.038764601,1.0,1.0,low_cloze,0.0006333122229259025,dove
339.0,304.07710271507915,11.0,0.026047047,-1.0,1.0,low_cloze,0.0006333122229259025,gore
340.0,219.31977226538612,3.0,0.023797268,-1.0,1.0,low_cloze,0.0006333122229259025,coax
341.0,245.53889693411878,3.0,0.065799752,-1.0,1.0,low_cloze,0.0006333122229259025,free
342.0,316.0976392545739,9.0,0.026586994,1.0,1.0,low_cloze,0.0006333122229259025,spam
343.0,201.76354107906243,1.0,0.043298357,1.0,1.0,low_cloze,0.0006333122229259025,menu
344.0,187.94405994410582,0.0,0.058870431,-1.0,1.0,low_cloze,0.0006333122229259025,evil
345.0,216.33454574141874,0.0,0.028834974,1.0,1.0,low_cloze,0.0006333122229259025,luau
346.0,305.2248716076157,8.0,0.040281852,1.0,1.0,low_cloze,0.0006333122229259025,loop
347.0,174.21721154771274,1.0,0.019423696,-1.0,1.0,low_cloze,0.0006333122229259025,ajar
348.0,274.83237620321114,3.0,0.045515739,1.0,1.0,low_cloze,0.0006333122229259025,palm
349.0,278.62510510636037,6.0,0.042675618,-1.0,1.0,low_cloze,0.0006333122229259025,hint
350.0,305.40575399035714,11.0,0.030733788,-1.0,1.0,low_cloze,0.0006333122229259025,gall
351.0,318.8231904448922,8.0,0.018379799,1.0,1.0,low_cloze,0.0006333122229259025,vise
352.0,286.20932656578145,7.0,0.033320135,1.0,1.0,low_cloze,0.0006333122229259025,woof
353.0,311.0263513092333,13.0,0.047805115,-1.0,1.0,low_cloze,0.0006333122229259025,lack
354.0,244.32049231870604,2.0,0.038255251,-1.0,1.0,low_cloze,0.0006333122229259025,heir
355.0,291.1391197532298,7.0,0.028118644,-1.0,1.0,low_cloze,0.0006333122229259025,perk
356.0,253.1478498970112,3.0,0.043658321,1.0,1.0,low_cloze,0.0006333122229259025,twin
357.0,269.99978100190793,2.0,0.023417505,1.0,1.0,low_cloze,0.0006333122229259025,purr
358.0,338.22944955990806,16.0,0.041907093,1.0,1.0,low_cloze,0.0006333122229259025,cane
359.0,253.41099429554941,1.0,0.008588758,-1.0,1.0,low_cloze,0.0006333122229259025,bios
360.0,293.81239545149435,7.0,0.044752614,1.0,1.0,low_cloze,0.0006333122229259025,clay
361.0,291.81452511020336,5.0,0.052416263,1.0,1.0,low_cloze,0.0006333122229259025,soft
362.0,293.5852848898934,10.0,0.020903151,-1.0,1.0,low_cloze,0.0006333122229259025,bide
363.0,251.9133363944677,3.0,0.040699411,-1.0,1.0,low_cloze,0.0006333122229259025,fuss
364.0,306.596838407678,13.0,0.044306258,-1.0,1.0,low_cloze,0.0006333122229259025,heal
365.0,234.2847538220281,1.0,0.012580767,1.0,1.0,low_cloze,0.0006333122229259025,cyan
366.0,334.52355361570835,14.0,0.029841076,1.0,1.0,low_cloze,0.0006333122229259025,dill
367.0,280.71828033563577,4.0,0.008588758,-1.0,1.0,low_cloze,0.0006333122229259025,rasp
368.0,298.5710500283406,5.0,0.036113461,1.0,1.0,low_cloze,0.0006333122229259025,mutt
369.0,294.8789105044362,9.0,0.032569608,1.0,1.0,low_cloze,0.0006333122229259025,wick
370.0,261.1882648059806,3.0,0.023797268,-1.0,1.0,low_cloze,0.0006333122229259025,clog
371.0,316.48833781372883,11.0,0.045328558,1.0,1.0,low_cloze,0.0006333122229259025,sack
372.0,264.01668000573125,4.0,0.030656396,1.0,1.0,low_cloze,0.0006333122229259025,barf
373.0,309.5082443222616,11.0,0.049061392,-1.0,1.0,low_cloze,0.0006333122229259025,cure
374.0,302.6576917243342,11.0,0.032924173,-1.0,1.0,low_cloze,0.0006333122229259025,peed
375.0,203.7606114897165,1.0,0.065213009,-1.0,1.0,low_cloze,0.0006333122229259025,news
376.0,334.7749559484963,13.0,0.029216537,1.0,1.0,low_cloze,0.0006333122229259025,mast
377.0,268.49581248074685,4.0,0.020629578,1.0,1.0,low_cloze,0.0006333122229259025,tyke
378.0,303.66852961705166,6.0,0.038710606,1.0,1.0,low_cloze,0.0006333122229259025,grid
379.0,262.8945764916483,5.0,0.048379259,-1.0,1.0,low_cloze,0.0006333122229259025,bout
380.0,261.8112890921471,3.0,0.040634618,1.0,1.0,low_cloze,0.0006333122229259025,haul
381.0,303.98851707774054,16.0,0.045027987,-1.0,1.0,low_cloze,0.0006333122229259025,rear
382.0,230.43507424815007,2.0,0.025906661,-1.0,1.0,low_cloze,0.0006333122229259025,verb
383.0,288.89407918712834,9.0,0.031806483,-1.0,1.0,low_cloze,0.0006333122229259025,goon
384.0,298.5699372217781,6.0,0.037709904,1.0,1.0,low_cloze,0.0006333122229259025,crop
385.0,300.19313204363755,5.0,0.02214683,1.0,1.0,low_cloze,0.0006333122229259025,blog
386.0,282.7962496075586,6.0,0.034301038,-1.0,1.0,low_cloze,0.0006333122229259025,frat
387.0,223.8466718631937,1.0,0.044990191,1.0,1.0,low_cloze,0.0006333122229259025,inch
388.0,299.61953763864335,11.0,0.050591242,-1.0,1.0,low_cloze,0.0006333122229259025,warn
389.0,158.66830098439195,0.0,0.027902666,-1.0,1.0,low_cloze,0.0006333122229259025,aqua
390.0,212.0772799108744,2.0,0.06653228,-1.0,1.0,low_cloze,0.0006333122229259025,high
391.0,310.2785506750327,7.0,0.023417505,1.0,1.0,low_cloze,0.0006333122229259025,carp
392.0,296.2888021227841,5.0,0.042177067,1.0,1.0,low_cloze,0.0006333122229259025,pimp
393.0,243.6470083507264,5.0,0.046674826,-1.0,1.0,low_cloze,0.0006333122229259025,earn
394.0,308.9338955522478,6.0,0.012580767,1.0,1.0,low_cloze,0.0006333122229259025,posy
395.0,262.4041503105489,3.0,0.027090945,1.0,1.0,low_cloze,0.0006333122229259025,kelp
396.0,306.86531093022353,9.0,0.046073685,1.0,1.0,low_cloze,0.0006333122229259025,corn
397.0,251.5132096813383,2.0,0.013325894,-1.0,1.0,low_cloze,0.0006333122229259025,heft
398.0,285.4456857582661,7.0,0.037614514,-1.0,1.0,low_cloze,0.0006333122229259025,mild
399.0,303.60177102013097,10.0,0.035798492,-1.0,1.0,low_cloze,0.0006333122229259025,slit
400.0,319.7291477947156,10.0,0.045161174,1.0,1.0,low_cloze,0.0006333122229259025,pump
401.0,277.7528715110135,4.0,0.050542647,1.0,1.0,low_cloze,0.0006333122229259025,soup
402.0,290.870082402503,7.0,0.025467504,-1.0,1.0,low_cloze,0.0006333122229259025,toil
403.0,304.09045035360174,7.0,0.008588758,1.0,1.0,low_cloze,0.0006333122229259025,cowl
404.0,301.2922533644158,10.0,0.044713018,-1.0,1.0,low_cloze,0.0006333122229259025,link
405.0,287.78297808842444,3.0,0.025316319,1.0,1.0,low_cloze,0.0006333122229259025,gulp
406.0,191.6237317103596,0.0,0.042968989,-1.0,1.0,low_cloze,0.0006333122229259025,envy
407.0,263.56832413666973,4.0,0.024841166,-1.0,1.0,low_cloze,0.0006333122229259025,sass
408.0,255.00191891555977,2.0,0.024677382,1.0,1.0,low_cloze,0.0006333122229259025,acne
409.0,259.24205308139204,3.0,0.025906661,-1.0,1.0,low_cloze,0.0006333122229259025,cuss
410.0,294.0595434753302,8.0,0.044318857,-1.0,1.0,low_cloze,0.0006333122229259025,slut
411.0,261.4595090510234,3.0,0.036705603,1.0,1.0,low_cloze,0.0006333122229259025,turf
412.0,296.257547547278,9.0,0.025316319,1.0,1.0,low_cloze,0.0006333122229259025,hive
413.0,286.80419879341895,6.0,0.026047047,-1.0,1.0,low_cloze,0.0006333122229259025,rift
414.0,260.05792843344915,5.0,0.063308796,-1.0,1.0,low_cloze,0.0006333122229259025,poor
415.0,329.30914506013767,12.0,0.03816706,1.0,1.0,low_cloze,0.0006333122229259025,hunk
416.0,348.03544809418116,13.0,0.019742265,1.0,1.0,low_cloze,0.0006333122229259025,pane
417.0,326.0525086310462,12.0,0.03837224,1.0,1.0,low_cloze,0.0006333122229259025,dose
418.0,236.715992903307,1.0,0.023016144,-1.0,1.0,low_cloze,0.0006333122229259025,mono
419.0,281.61107025328744,4.0,0.025161534,1.0,1.0,low_cloze,0.0006333122229259025,stub
420.0,273.549789974594,7.0,0.031394323,-1.0,1.0,low_cloze,0.0006333122229259025,poof
421.0,297.1729079993637,11.0,0.043390148,-1.0,1.0,low_cloze,0.0006333122229259025,worn
422.0,271.6404516719852,3.0,0.043643923,1.0,1.0,low_cloze,0.0006333122229259025,plug
423.0,170.57545416747888,1.0,0.066480085,-1.0,1.0,low_cloze,0.0006333122229259025,john
424.0,283.20938137073745,4.0,0.007163298,1.0,1.0,low_cloze,0.0006333122229259025,jowl
425.0,253.3734692683509,1.0,0.046674826,1.0,1.0,low_cloze,0.0006333122229259025,lion
426.0,289.515767228167,7.0,0.046694624,-1.0,1.0,low_cloze,0.0006333122229259025,flew
427.0,215.64026843686844,1.0,0.037740501,-1.0,1.0,low_cloze,0.0006333122229259025,numb
428.0,266.0422646517844,6.0,0.029027555,1.0,1.0,low_cloze,0.0006333122229259025,yarn
429.0,302.3458219998403,7.0,0.039270352,1.0,1.0,low_cloze,0.0006333122229259025,peak
430.0,288.21332952797974,6.0,0.019742265,-1.0,1.0,low_cloze,0.0006333122229259025,slur
431.0,249.9725809889772,5.0,0.026047047,-1.0,1.0,low_cloze,0.0006333122229259025,veer
432.0,216.9855613222866,2.0,0.037834092,1.0,1.0,low_cloze,0.0006333122229259025,quiz
433.0,206.6074849261309,0.0,0.017175717,-1.0,1.0,low_cloze,0.0006333122229259025,zips
434.0,221.4436277466303,1.0,0.067378197,-1.0,1.0,low_cloze,0.0006333122229259025,goes
435.0,272.97346871154673,2.0,0.027211533,1.0,1.0,low_cloze,0.0006333122229259025,germ
436.0,293.9799725486333,8.0,0.047185976,-1.0,1.0,low_cloze,0.0006333122229259025,math
437.0,332.71104576213264,11.0,0.023610086,1.0,1.0,low_cloze,0.0006333122229259025,bile
438.0,289.7919323165104,9.0,0.005419269,-1.0,1.0,low_cloze,0.0006333122229259025,gape
439.0,307.88182399268834,11.0,0.039981282,1.0,1.0,low_cloze,0.0006333122229259025,beep
440.0,301.3568585208747,14.0,0.050458055,-1.0,1.0,low_cloze,0.0006333122229259025,rate
441.0,236.29881244060425,4.0,0.043237163,-1.0,1.0,low_cloze,0.0006333122229259025,oath
442.0,291.43959696472723,7.0,0.029027555,1.0,1.0,low_cloze,0.0006333122229259025,stag
443.0,281.7493977919754,4.0,0.041626321,1.0,1.0,low_cloze,0.0006333122229259025,tray
444.0,314.8435163399461,11.0,0.040051475,1.0,1.0,low_cloze,0.0006333122229259025,mice
445.0,256.56005931564204,4.0,0.027677688,1.0,1.0,low_cloze,0.0006333122229259025,newt
446.0,302.6619748397754,8.0,0.020629578,-1.0,1.0,low_cloze,0.0006333122229259025,musk
447.0,223.902707410603,2.0,0.019742265,-1.0,1.0,low_cloze,0.0006333122229259025,dyer
448.0,246.07243958030404,2.0,0.012580767,-1.0,1.0,low_cloze,0.0006333122229259025,serf
449.0,280.68570070566534,3.0,0.02500315,1.0,1.0,low_cloze,0.0006333122229259025,gimp
450.0,211.0571935070243,0.0,0.038485628,1.0,1.0,low_cloze,0.0006333122229259025,ammo
451.0,322.0265124271643,9.0,0.040415039,1.0,1.0,low_cloze,0.0006333122229259025,bolt
452.0,209.59011856901685,3.0,0.041217761,-1.0,1.0,low_cloze,0.0006333122229259025,unto
453.0,334.7116614460517,10.0,0.023016144,1.0,1.0,low_cloze,0.0006333122229259025,punt
454.0,306.44341689449703,11.0,0.014006227,-1.0,1.0,low_cloze,0.0006333122229259025,dote
455.0,279.4132597075891,9.0,0.03816706,-1.0,1.0,low_cloze,0.0006333122229259025,mode
456.0,315.60976191729856,12.0,0.02500315,1.0,1.0,low_cloze,0.0006333122229259025,pail
457.0,238.56517541620428,3.0,0.019090729,1.0,1.0,low_cloze,0.0006333122229259025,oxen
458.0,332.4719836304783,13.0,0.036599413,1.0,1.0,low_cloze,0.0006333122229259025,hull
459.0,284.3898250644584,9.0,0.041196163,-1.0,1.0,low_cloze,0.0006333122229259025,hush
460.0,320.98077525019005,11.0,0.005419269,-1.0,1.0,low_cloze,0.0006333122229259025,balk
461.0,265.3669099863451,3.0,0.037054769,1.0,1.0,low_cloze,0.0006333122229259025,loaf
462.0,232.26208232747018,5.0,0.053236983,-1.0,1.0,low_cloze,0.0006333122229259025,babe
463.0,267.09662216547036,3.0,0.023797268,-1.0,1.0,low_cloze,0.0006333122229259025,blip
464.0,329.10765147419954,13.0,0.040371844,1.0,1.0,low_cloze,0.0006333122229259025,bean
465.0,276.64705621323515,5.0,0.049149583,1.0,1.0,low_cloze,0.0006333122229259025,horn
466.0,243.84973155903785,0.0,0.026185634,1.0,1.0,low_cloze,0.0006333122229259025,anus
467.0,320.61700566480283,13.0,0.029580101,1.0,1.0,low_cloze,0.0006333122229259025,gill
468.0,259.1719334174016,4.0,0.027564299,-1.0,1.0,low_cloze,0.0006333122229259025,twat
469.0,312.599340044089,12.0,0.040326848,-1.0,1.0,low_cloze,0.0006333122229259025,pose
470.0,225.36351630738312,2.0,0.048883209,-1.0,1.0,low_cloze,0.0006333122229259025,josh
471.0,266.2852999850219,8.0,0.032629002,-1.0,1.0,low_cloze,0.0006333122229259025,gaze
472.0,274.54251326818525,4.0,0.028636994,-1.0,1.0,low_cloze,0.0006333122229259025,cram
473.0,303.00640785414015,10.0,0.032866579,-1.0,1.0,low_cloze,0.0006333122229259025,mend
474.0,254.30536159031962,1.0,0.017998236,1.0,1.0,low_cloze,0.0006333122229259025,wren
475.0,317.78161078031087,8.0,0.026842569,1.0,1.0,low_cloze,0.0006333122229259025,dusk
476.0,209.7292560493817,0.0,0.036378035,-1.0,1.0,low_cloze,0.0006333122229259025,void
477.0,334.220552214817,12.0,0.03969511,1.0,1.0,low_cloze,0.0006333122229259025,bunk
478.0,279.1832508925625,8.0,0.047967099,-1.0,1.0,low_cloze,0.0006333122229259025,noon
479.0,254.2320563533855,1.0,0.041257357,1.0,1.0,low_cloze,0.0006333122229259025,auto
480.0,323.6477179417688,10.0,0.040569824,1.0,1.0,low_cloze,0.0006333122229259025,cord
481.0,300.98114615500947,10.0,0.031252137,-1.0,1.0,low_cloze,0.0006333122229259025,boon
482.0,299.09711032256234,10.0,0.038654812,-1.0,1.0,low_cloze,0.0006333122229259025,warp
483.0,315.5128129355,9.0,0.032981768,1.0,1.0,low_cloze,0.0006333122229259025,flap
484.0,258.651231976267,3.0,0.047745721,-1.0,1.0,low_cloze,0.0006333122229259025,clue
485.0,257.59820391845625,2.0,0.0214251,-1.0,1.0,low_cloze,0.0006333122229259025,coed
486.0,193.77366257396596,0.0,0.022593186,1.0,1.0,low_cloze,0.0006333122229259025,czar
487.0,251.10627935260422,1.0,0.039218157,1.0,1.0,low_cloze,0.0006333122229259025,stir
488.0,209.96665662238155,0.0,0.036705603,1.0,1.0,low_cloze,0.0006333122229259025,iced
489.0,311.6418118495527,7.0,0.03193787,1.0,1.0,low_cloze,0.0006333122229259025,flop
490.0,217.7884098803463,1.0,0.016254207,-1.0,1.0,low_cloze,0.0006333122229259025,crux
491.0,291.6200840632999,7.0,0.02500315,-1.0,1.0,low_cloze,0.0006333122229259025,blot
492.0,229.5127517350185,1.0,0.026047047,1.0,1.0,low_cloze,0.0006333122229259025,smog
493.0,286.69741388808063,8.0,0.04000468,1.0,1.0,low_cloze,0.0006333122229259025,hike
494.0,229.25775809748052,1.0,0.041257357,-1.0,1.0,low_cloze,0.0006333122229259025,ahem
495.0,260.3749646718152,6.0,0.052358669,-1.0,1.0,low_cloze,0.0006333122229259025,harm
496.0,301.58697626381394,11.0,0.038764601,-1.0,1.0,low_cloze,0.0006333122229259025,lust
497.0,352.53960979078175,17.0,0.019742265,1.0,1.0,low_cloze,0.0006333122229259025,pore
498.0,241.83278361547892,1.0,0.023610086,-1.0,1.0,low_cloze,0.0006333122229259025,saga
499.0,307.50701682022236,10.0,0.037258149,1.0,1.0,low_cloze,0.0006333122229259025,pike
500.0,284.50564961926875,7.0,0.028010655,-1.0,1.0,low_cloze,0.0006333122229259025,rung
501.0,264.1929873781931,2.0,0.051008801,1.0,1.0,low_cloze,0.0006333122229259025,tied
502.0,236.9484573448846,2.0,0.058316085,-1.0,1.0,low_cloze,0.0006333122229259025,holy
503.0,296.4650334400666,5.0,0.028224834,1.0,1.0,low_cloze,0.0006333122229259025,spur
504.0,269.7308702824015,3.0,0.017598675,-1.0,1.0,low_cloze,0.0006333122229259025,wiry
505.0,263.93242890401984,5.0,0.058379079,-1.0,1.0,low_cloze,0.0006333122229259025,tony
506.0,297.90585302566325,9.0,0.044964993,-1.0,1.0,low_cloze,0.0006333122229259025,fond
507.0,302.6838122251741,10.0,0.019742265,-1.0,1.0,low_cloze,0.0006333122229259025,mull
508.0,283.58697878972345,6.0,0.040460035,1.0,1.0,low_cloze,0.0006333122229259025,geek
509.0,209.13034116487242,0.0,0.023610086,1.0,1.0,low_cloze,0.0006333122229259025,kiwi
510.0,267.3045795550207,4.0,0.047205774,1.0,1.0,low_cloze,0.0006333122229259025,tube
511.0,301.58556632826225,8.0,0.02744911,1.0,1.0,low_cloze,0.0006333122229259025,tush
0.0,205.9013694301072,2.0,0.019423696,-1.0,1.0,med_low_cloze,0.25,trod
1.0,36.21327678467468,10.0,0.025161534,1.0,1.0,med_low_cloze,0.25,pant
2.0,30.271225223138096,5.0,0.042052879,1.0,1.0,med_low_cloze,0.25,robe
3.0,258.1257579874892,7.0,0.027564299,-1.0,1.0,med_low_cloze,0.25,slew
4.0,31.946279419867835,10.0,0.03857022,1.0,1.0,med_low_cloze,0.25,mint
5.0,273.22705622681735,15.0,0.050603841,-1.0,1.0,med_low_cloze,0.25,sale
6.0,28.118720804047268,0.0,0.024677382,1.0,1.0,med_low_cloze,0.25,dojo
7.0,195.564381577696,3.0,0.064257303,-1.0,1.0,med_low_cloze,0.25,plan
8.0,28.71819204697211,6.0,0.032808985,1.0,1.0,med_low_cloze,0.25,gram
9.0,60.768078317385516,1.0,0.00979284,1.0,1.0,med_low_cloze,0.25,clef
10.0,225.67664660232904,7.0,0.052893216,-1.0,1.0,med_low_cloze,0.25,mood
11.0,147.19265648683793,1.0,0.023797268,-1.0,1.0,med_low_cloze,0.25,faux
12.0,25.32834073906285,2.0,0.044635626,1.0,1.0,med_low_cloze,0.25,frog
13.0,248.69137497326818,8.0,0.019742265,-1.0,1.0,med_low_cloze,0.25,bode
14.0,34.87595323039981,20.0,0.043190367,1.0,1.0,med_low_cloze,0.25,core
15.0,210.3692511140257,5.0,0.052113893,-1.0,1.0,med_low_cloze,0.25,tour
16.0,40.78972129997037,3.0,0.014630766,1.0,1.0,med_low_cloze,0.25,talc
17.0,27.86159614011844,8.0,0.042034881,1.0,1.0,med_low_cloze,0.25,scar
18.0,214.86962852145447,5.0,0.027902666,-1.0,1.0,med_low_cloze,0.25,jolt
19.0,148.6485377238948,1.0,0.066978636,-1.0,1.0,med_low_cloze,0.25,also
20.0,266.48485984502923,13.0,0.041336549,-1.0,1.0,med_low_cloze,0.25,bore
21.0,31.284677304290188,8.0,0.032386026,1.0,1.0,med_low_cloze,0.25,hind
22.0,28.060864032690308,5.0,0.037895286,1.0,1.0,med_low_cloze,0.25,herb
23.0,296.9368564663766,18.0,0.014006227,-1.0,1.0,med_low_cloze,0.25,sear
24.0,175.88476430471866,1.0,0.052571048,-1.0,1.0,med_low_cloze,0.25,ally
25.0,236.4224115483928,10.0,0.022373607,-1.0,1.0,med_low_cloze,0.25,mope
26.0,27.128225510330118,5.0,0.037389536,1.0,1.0,med_low_cloze,0.25,limb
27.0,29.631662518844188,8.0,0.038654812,1.0,1.0,med_low_cloze,0.25,weep
28.0,31.588590742602634,8.0,0.033096956,1.0,1.0,med_low_cloze,0.25,hoop
29.0,199.0626269426486,3.0,0.019090729,-1.0,1.0,med_low_cloze,0.25,maim
30.0,26.945545353161684,2.0,0.030420619,1.0,1.0,med_low_cloze,0.25,knit
31.0,251.349217194131,10.0,0.041136769,-1.0,1.0,med_low_cloze,0.25,bold
32.0,223.77858382357107,9.0,0.00979284,-1.0,1.0,med_low_cloze,0.25,jell
33.0,29.21172081612999,6.0,0.038226454,1.0,1.0,med_low_cloze,0.25,leaf
34.0,156.3604517523873,2.0,0.00979284,-1.0,1.0,med_low_cloze,0.25,awed
35.0,28.852479212739848,0.0,0.021671676,1.0,1.0,med_low_cloze,0.25,euro
36.0,208.88483095475272,3.0,0.041136769,-1.0,1.0,med_low_cloze,0.25,prep
37.0,28.296403651135382,1.0,0.045755116,1.0,1.0,med_low_cloze,0.25,poem
38.0,283.4855879409006,16.0,0.041907093,-1.0,1.0,med_low_cloze,0.25,bare
39.0,33.258296607477895,9.0,0.02949011,1.0,1.0,med_low_cloze,0.25,lard
40.0,33.63001313279901,12.0,0.022593186,1.0,1.0,med_low_cloze,0.25,gash
41.0,30.272802557662487,7.0,0.04315977,1.0,1.0,med_low_cloze,0.25,silk
42.0,230.59900036947607,6.0,0.037223952,-1.0,1.0,med_low_cloze,0.25,flee
43.0,26.743059616765482,1.0,0.023417505,1.0,1.0,med_low_cloze,0.25,yogi
44.0,228.80648794674775,5.0,0.008588758,-1.0,1.0,med_low_cloze,0.25,plod
45.0,24.855215101356343,2.0,0.046784615,1.0,1.0,med_low_cloze,0.25,exit
46.0,175.65296964922618,1.0,0.056046507,-1.0,1.0,med_low_cloze,0.25,duty
47.0,265.56052822398067,13.0,0.023016144,-1.0,1.0,med_low_cloze,0.25,hone
48.0,25.63107013979852,2.0,0.030260434,1.0,1.0,med_low_cloze,0.25,fuzz
49.0,32.99679705085651,13.0,0.034680801,1.0,1.0,med_low_cloze,0.25,lime
50.0,209.33002725246132,3.0,0.038681809,-1.0,1.0,med_low_cloze,0.25,prey
51.0,260.15082941592283,9.0,0.023797268,-1.0,1.0,med_low_cloze,0.25,bunt
52.0,254.85745672559966,12.0,0.046996994,-1.0,1.0,med_low_cloze,0.25,rape
